"HSMP_INNB","PNU","LNNO_ADRES","POTVALE_IFRA_HSMP_NM","DONG_CNT","NMHSH","USE_APRV_YMD","DRTS_CASCNT","BKAG_CASCNT","DRTS_RATE","BKAG_RATE","PCPP","OLYR_PCPP","SMLYC_PCPP"
"30170120401992","3017010600114860000","대전광역시 서구 탄방동 1486","e편한세상둔산2단지",5,428,"2020-04-27",0,5,0,1,27032867.132867,28289380.260554,28282051.282051
"30170120402757","3017010300101800009","대전광역시 서구 도마동 180-9","글래드스톤",2,112,"2020-04-29",0,1,0,1,13266666.666667,15074000,
"30170120408037","3017010600114850000","대전광역시 서구 탄방동 1485","e편한세상둔산1단지",5,348,"2020-04-27",0,6,0,1,28295454.545455,29084619.415265,27590909.090909
"30170120429160","3017011500123540000","대전광역시 서구 도안동 2354","트리풀시티레이크포레",23,1762,"2021-10-07",0,8,0,1,27480769.230769,28596595.932803,28076923.076923
"30170120438408","3017010300105840000","대전광역시 서구 도마동 584","도마e편한세상포레나",20,1881,"2022-07-28",0,10,0,1,21646432.552954,21582847.898065,22618840.57971
"30200100011190","3020011700103230002","대전광역시 유성구 장대동 323-2","월드컵패밀리타운",9,556,"2002-04-19",0,2,0,1,13960526.315789,13868492.660222,12354788.069074
"30200100011191","3020011700102860010","대전광역시 유성구 장대동 286-10","아름",1,70,"2002-07-24",1,0,1,0,17055555.555556,,
"30200100011192","3020011700103440000","대전광역시 유성구 장대동 344","드림월드",11,592,"2002-04-19",0,2,0,1,16147435.897436,15105769.230769,15769230.769231
"30200100011193","3020011900105200001","대전광역시 유성구 노은동 520-1","열매마을8단지(계룡새미래)",16,814,"2001-05-22",0,3,0,1,23863247.863248,21606685.416667,20000000
"30200100011194","3020011900105210000","대전광역시 유성구 노은동 521","열매마을9단지(금성백조)",10,646,"2002-08-21",0,1,0,1,25653846.153846,22793103.448276,22307692.307692
"30200100011196","3020012000108730000","대전광역시 유성구 지족동 873","열매마을2단지(한라)",3,312,"2001-12-24",0,1,0,1,19166666.666667,17814102.564103,18250000
"30200100011197","3020012000108740000","대전광역시 유성구 지족동 874","열매마을3단지(대우)",8,588,"2000-11-22",0,3,0,1,15691192.865106,15494445.77162,
"30200100011198","3020012000108580000","대전광역시 유성구 지족동 858","열매마을4단지(계룡,현대)",12,1084,"2001-12-24",1,5,0.166667,0.833333,16944444.444444,17282763.532764,17544444.444444
"30200100011200","3020012000108770000","대전광역시 유성구 지족동 877","열매마을5단지(운암)",10,500,"2001-06-02",0,3,0,1,18574193.548387,18862023.460411,18000000
"30200100011201","3020012000108800000","대전광역시 유성구 지족동 880","열매마을6단지(현대2차)",10,582,"2000-12-11",0,4,0,1,18323426.573427,17847727.272727,17727272.727273
"30200100011202","3020012000109190000","대전광역시 유성구 지족동 919","열매마을7단지(현대1차)",11,886,"2000-12-11",0,5,0,1,19386120.401338,18479728.346188,18000000
"30200100011203","3020012200103950003","대전광역시 유성구 궁동 395-3","다솔",4,172,"1995-01-13",0,1,0,1,11904761.904762,11286046.511628,
"30200100011206","3020014100104620004","대전광역시 유성구 전민동 462-4","나래",10,894,"1994-11-28",0,4,0,1,10329059.82906,11685662.774725,12619047.619048
"30200100011207","3020014100104600001","대전광역시 유성구 전민동 460-1","삼성푸른아파트",12,672,"1993-05-11",0,6,0,1,11173913.043478,11285983.512692,8023809.52381
"30200100011208","3020014100104620005","대전광역시 유성구 전민동 462-5","세종",11,980,"1994-09-13",2,3,0.4,0.6,10316908.21256,10853529.613398,10576923.076923
"30200100011209","3020014100104640001","대전광역시 유성구 전민동 464-1","엑스포",51,3958,"1994-05-30",1,15,0.0625,0.9375,13114497.481685,13658118.058017,13881730.769231
"30200100011210","3020012500101520001","대전광역시 유성구 신성동 152-1","대림두레",9,840,"1993-03-27",0,3,0,1,11495726.495726,11407760.29526,11251262.626263
"30200100011211","3020012500101530000","대전광역시 유성구 신성동 153","럭키하나",9,720,"1993-01-15",0,1,0,1,10909090.909091,10800822.701185,
"30200100011212","3020012500101600001","대전광역시 유성구 신성동 160-1","한울",10,814,"1992-12-19",1,9,0.1,0.9,8856410.25641,10307304.517188,10469812.16458
"30200100011218","3020014700101990000","대전광역시 유성구 송강동 199","송강그린",19,1830,"1996-10-30",0,7,0,1,9611721.611722,9989104.489104,10063152.896486
"30200100011219","3020014700100100003","대전광역시 유성구 송강동 10-3","송강마을2",5,675,"1994-10-01",0,3,0,1,8000000,8438405.797101,8777777.777778
"30200100011220","3020014700100080002","대전광역시 유성구 송강동 8-2","청솔신호",4,482,"1995-08-30",0,3,0,1,8538461.538462,8252594.627595,8527777.777778
"30200100011221","3020014700102000004","대전광역시 유성구 송강동 200-4","한마을",15,1206,"1999-04-29",0,4,0,1,11663461.538462,10914217.032967,11820512.820513
"30200100011222","3020014700102000001","대전광역시 유성구 송강동 200-1","한솔아파트",8,744,"1995-05-25",0,3,0,1,7814814.814815,8254351.204351,8674603.174603
"30200100011224","3020011200106000002","대전광역시 유성구 구암동 600-2","삼정하이츠",1,150,"1991-12-17",0,1,0,1,12529411.764706,12205128.205128,11615384.615385
"30200100011225","3020011200106090002","대전광역시 유성구 구암동 609-2","우성햇살",1,136,"1993-04-24",0,1,0,1,9038461.538462,8413461.538462,6538461.538462
"30200100011226","3020011200106000001","대전광역시 유성구 구암동 600-1","조선",1,79,"1997-05-23",0,2,0,1,11010101.010101,10230852.272727,11090909.090909
"30200100011227","3020011200106270001","대전광역시 유성구 구암동 627-1","초롱마을",3,205,"1995-01-01",0,1,0,1,10833333.333333,10087113.74096,9938034.188034
"30200100011228","3020010100103940000","대전광역시 유성구 원내동 394","샘물타운",8,784,"1996-12-07",0,1,0,1,9021739.130435,9997006.482514,9538461.538462
"30200100011229","3020010100103570000","대전광역시 유성구 원내동 357","신우한아름",11,864,"1998-10-30",0,2,0,1,10183760.683761,10590170.940171,8461538.461538
"30200100011230","3020010100103830000","대전광역시 유성구 원내동 383","진잠타운",12,1320,"1995-10-29",0,5,0,1,8526666.666667,8805795.019157,9360000
"30200100050863","3020011900105520003","대전광역시 유성구 노은동 552-3","열매마을11단지(계룡리슈빌)",12,635,"2003-09-25",0,1,0,1,18222222.222222,15671788.92511,13840363.937138
"30200100050866","3020011900105530006","대전광역시 유성구 노은동 553-6","베르디아망",1,40,"2003-10-13",0,1,0,1,9400000,9940000,10280000
"30200100053595","3020014700100080002","대전광역시 유성구 송강동 8-2","청솔뉴서울",3,482,"1995-08-30",0,1,0,1,7944444.444444,8256574.621959,
"30200100053596","3020014700100080002","대전광역시 유성구 송강동 8-2","청솔태영",3,482,"1995-08-30",0,2,0,1,7694444.444444,8250163.614164,7900284.900285
"30200100053597","3020014700100080002","대전광역시 유성구 송강동 8-2","청솔한양",4,520,"1996-11-15",0,1,0,1,9916666.666667,8864926.739927,8976495.726496
"30200100053599","3020012300100990000","대전광역시 유성구 어은동 99","한빛",34,3144,"1992-12-19",0,8,0,1,14810648.909914,15170435.895748,14659414.659415
"30200100219654","3020010300103160001","대전광역시 유성구 대정동 316-1","드리움1단지",12,676,"2004-08-09",1,2,0.333333,0.666667,10064102.564103,10857248.52071,10833333.333333
"30200100219655","3020011100106400007","대전광역시 유성구 봉명동 640-7","봉명시티빌",1,160,"2004-07-02",1,1,0.5,0.5,6659090.909091,6518309.369202,
"30200100219656","3020011100106620001","대전광역시 유성구 봉명동 662-1","투유2",1,138,"2004-11-17",0,1,0,1,6923076.923077,6339743.589744,
"30200100219664","3020012000108980001","대전광역시 유성구 지족동 898-1","가나파로스빌1차",1,251,"2004-10-26",0,6,0,1,10957754.62963,10885972.222222,10666666.666667
"30200100219665","3020012700103850015","대전광역시 유성구 도룡동 385-15","로얄밸리",1,53,"2004-09-23",0,1,0,1,11217391.304348,11200000,
"30200100219666","3020013200105160000","대전광역시 유성구 하기동 516","송림마을2단지(우미이노스빌1차)",6,477,"2004-09-08",0,2,0,1,16923076.923077,16971794.871795,16615384.615385
"30200100219668","3020013900106120000","대전광역시 유성구 반석동 612","반석마을7단지(삼부르네상스1단지)",10,834,"2004-11-10",0,5,0,1,15284280.936455,15038777.908343,15040691.192865
"30200100257201","3020011700103760002","대전광역시 유성구 장대동 376-2","성원상떼빌",3,136,"2004-12-28",1,0,1,0,10384615.384615,12811538.461538,13019230.769231
"30200100258100","3020012000109770000","대전광역시 유성구 지족동 977","반석마을1단지(호반리젠시빌)",10,536,"2005-02-18",0,12,0,1,18750305.250305,19171876.973601,19038461.538462
"30200100258101","3020013200105120000","대전광역시 유성구 하기동 512","송림마을1단지(호반리젠시빌)",7,452,"2005-02-18",0,1,0,1,17809523.809524,16209006.679595,15384615.384615
"30200100448947","3020011200105890003","대전광역시 유성구 구암동 589-3","현대아트빌",1,18,"2000-12-23",0,1,0,1,10000000,,
"30200100448958","3020013900106130000","대전광역시 유성구 반석동 613","반석마을6단지(삼부르네상스2단지)",10,642,"2005-04-28",1,5,0.166667,0.833333,16858974.358974,16929149.797571,15730769.230769
"30200120009343","3020010200106170000","대전광역시 유성구 교촌동 617","제이파크",8,405,"2005-08-18",0,1,0,1,12307692.307692,11756133.056133,12335758.835759
"30200120009365","3020011700103820000","대전광역시 유성구 장대동 382","한일유앤아이",3,111,"2005-08-26",0,2,0,1,8648648.648649,9594594.594595,
"30200120009373","3020013200105130000","대전광역시 유성구 하기동 513","송림마을3단지(우미이노스빌2차)",7,713,"2005-06-02",0,2,0,1,14655448.717949,14757411.858974,13918269.230769
"30200120009374","3020013900106220000","대전광역시 유성구 반석동 622","반석마을5단지(금성백조예미지)",9,536,"2005-08-12",0,6,0,1,19575000,21071774.193548,20497849.462366
"30200120020971","3020012700103850016","대전광역시 유성구 도룡동 385-16","타워코리아나주상복합",1,42,"2005-12-16",0,1,0,1,12500000,12637844.611529,
"30200120021391","3020011900105530008","대전광역시 유성구 노은동 553-8","노은스타돔",1,247,"2005-11-24",0,1,0,1,10340909.090909,10346949.494949,10413636.363636
"30200120021454","3020012000109780000","대전광역시 유성구 지족동 978","반석마을2단지(계룡리슈빌)",11,561,"2005-11-11",0,5,0,1,22668333.333333,21800617.283951,19625000
"30200120033403","3020010300103170001","대전광역시 유성구 대정동 317-1","드리움2단지",10,600,"2006-03-14",0,1,0,1,10307692.307692,11017149.51715,
"30200120033417","3020012000109920000","대전광역시 유성구 지족동 992","반석마을3단지(호반베르디움)",11,607,"2006-02-24",0,4,0,1,17685849.056604,18524198.928101,
"30200120033430","3020014600106640000","대전광역시 유성구 관평동 664","한화꿈에그린1차",13,666,"2006-02-22",2,2,0.5,0.5,13759615.384615,16281925.840242,13846153.846154
"30200120033431","3020014600106650000","대전광역시 유성구 관평동 665","대우푸르지오",13,684,"2006-02-22",0,7,0,1,14135235.73201,13676840.781679,11290322.580645
"30200120033432","3020014600106680000","대전광역시 유성구 관평동 668","중앙하이츠빌",11,535,"2006-02-22",0,7,0,1,16442307.692308,15725906.27763,16153846.153846
"30200120033433","3020014600106660000","대전광역시 유성구 관평동 666","쌍용스윗닷홈",10,498,"2006-02-21",1,2,0.333333,0.666667,13929487.179487,14219063.545151,13519230.769231
"30200120033434","3020014600106690000","대전광역시 유성구 관평동 669","신동아파밀리에",16,922,"2006-02-22",0,6,0,1,16648290.598291,16463290.875791,16492673.992674
"30200120033435","3020014600106720000","대전광역시 유성구 관평동 672","운암네오미아",13,703,"2006-02-22",0,3,0,1,18391025.641026,17984908.424908,16541666.666667
"30200120043225","3020011100104680003","대전광역시 유성구 봉명동 468-3","미성샤르망",2,210,"2006-04-27",0,1,0,1,11095238.095238,9799319.727891,9654761.904762
"30200120061377","3020010200106160000","대전광역시 유성구 교촌동 616","미메이드",12,737,"2006-11-30",0,3,0,1,12285516.285516,13568282.224532,
"30200120069277","3020014400106660000","대전광역시 유성구 용산동 666","우림필유12단지",11,464,"2007-05-28",0,2,0,1,19615384.615385,18311742.618194,18461538.461538
"30200120089868","3020014600108920000","대전광역시 유성구 관평동 892","금성백조예미지7단지아파트",11,493,"2007-12-05",0,2,0,1,17525641.025641,19239971.050455,
"30200120089869","3020014600108960000","대전광역시 유성구 관평동 896","금성백조예미지8단지",10,426,"2007-12-05",0,2,0,1,20258064.516129,20556117.579691,
"30200120094355","3020011100105530002","대전광역시 유성구 봉명동 553-2","CJ나인파크",2,168,"2008-01-11",0,1,0,1,14038461.538462,13455059.634407,
"30200120094359","3020014400106630000","대전광역시 유성구 용산동 663","우림필유11단지",8,324,"2008-01-08",0,1,0,1,17272727.272727,18323710.07371,
"30200120094361","3020014600112800000","대전광역시 유성구 관평동 1280","한화꿈에그린3차",16,1001,"2008-01-23",0,8,0,1,23274038.461538,21987138.019213,22040293.040293
"30200120095081","3020014400107160000","대전광역시 유성구 용산동 716","경남아너스빌1단지",9,159,"2008-01-15",0,2,0,1,17875000,18105272.108844,24375000
"30200120096804","3020014400107220000","대전광역시 유성구 용산동 722","대덕테크노밸리2차푸르지오1단지",8,150,"2008-06-25",0,2,0,1,19166666.666667,18273558.250692,
"30200120113222","3020012700100040006","대전광역시 유성구 도룡동 4-6","스마트시티2단지",3,357,"2008-12-26",0,2,0,1,48461538.461538,48580614.900442,53225806.451613
"30200120123470","3020014500102950000","대전광역시 유성구 봉산동 295","하늘바람휴먼시아",13,990,"2009-09-18",0,5,0,1,11285780.885781,11853525.947736,11212121.212121
"30200120124137","3020012700103810041","대전광역시 유성구 도룡동 381-41","로덴하우스",2,68,"2009-10-26",0,1,0,1,29767441.860465,,
"30200120129636","3020011300105240000","대전광역시 유성구 덕명동 524","네오미아",8,544,"2010-05-28",0,1,0,1,15200000,14581549.032662,14048780.487805
"30200120131873","3020011100110360000","대전광역시 유성구 봉명동 1036","도안6단지센트럴시티",11,854,"2010-10-11",0,3,0,1,22653846.153846,21936932.632585,20500000
"30200120133023","3020011100104690046","대전광역시 유성구 봉명동 469-46","유성자이",3,350,"2010-10-28",0,1,0,1,14838709.677419,15405251.551362,14729729.72973
"30200120134244","3020011100106410001","대전광역시 유성구 봉명동 641-1","유성캠퍼스타워-I",1,99,"2010-07-12",1,0,1,0,5400000,6450000,
"30200120136569","3020011100106400002","대전광역시 유성구 봉명동 640-2","하이랜드",1,143,"2011-04-19",0,4,0,1,7050000,7446666.666667,
"30200120140413","3020011500104620000","대전광역시 유성구 상대동 462","한라비발디",11,752,"2011-06-15",0,1,0,1,23838709.677419,24522071.307301,24254385.964912
"30200120142109","3020010600107490000","대전광역시 유성구 계산동 749","계룡리슈빌(학의뜰)",10,704,"2011-08-29",1,1,0.5,0.5,14807692.307692,16064102.564103,16410256.410256
"30200120143956","3020010600107210000","대전광역시 유성구 계산동 721","오투그란데",13,1000,"2011-10-17",0,2,0,1,15863095.238095,15016273.883634,14397081.41321
"30200120144123","3020011400105290000","대전광역시 유성구 원신흥동 529","어울림하트",12,1056,"2011-10-19",0,6,0,1,21230769.230769,22088628.762542,20865384.615385
"30200120145789","3020011500104870000","대전광역시 유성구 상대동 487","트리풀시티",24,1828,"2011-11-17",0,5,0,1,25839605.734767,26884297.661717,27016129.032258
"30200120146930","3020011100104480005","대전광역시 유성구 봉명동 448-5","리베라아이누리",1,254,"2011-12-29",0,3,0,1,7962962.962963,7909722.222222,8833333.333333
"30200120149396","3020011100106510001","대전광역시 유성구 봉명동 651-1","신영미소랑",1,112,"2012-01-10",0,1,0,1,9800000,9700000,
"30200120161699","3020011400104880000","대전광역시 유성구 원신흥동 488","인스빌리베라",6,540,"2012-07-17",0,1,0,1,20000000,22688782.991202,
"30200120166306","3020011100106120002","대전광역시 유성구 봉명동 612-2","드리미아",1,240,"2012-11-07",0,2,0,1,11722222.222222,9674444.444444,
"30200120178162","3020011100104470006","대전광역시 유성구 봉명동 447-6","레자미3차",1,299,"2013-05-16",0,6,0,1,11333333.333333,11905701.754386,
"30200120285616","3020011100110210000","대전광역시 유성구 봉명동 1021","베르디움",16,970,"2014-02-10",0,1,0,1,31461538.461538,31778232.405892,30769230.769231
"30200120286033","3020012000110930000","대전광역시 유성구 지족동 1093","대전노은4지구한화꿈에그린2블록",9,998,"2014-02-18",0,12,0,1,19637510.339123,19262640.938575,18894230.769231
"30200120286528","3020012000110890000","대전광역시 유성구 지족동 1089","대전노은4지구한화꿈에그린1블록",8,887,"2014-02-20",0,4,0,1,18824131.513648,18881383.048191,19230769.230769
"30200120292903","3020012000110310000","대전광역시 유성구 지족동 1031","노은해랑숲마을6단지",7,342,"2014-06-02",1,1,0.5,0.5,14735785.953177,15372712.964785,16538461.538462
"30200120292961","3020012000110330000","대전광역시 유성구 지족동 1033","노은해랑숲마을5단지",8,518,"2014-06-02",0,3,0,1,14050724.637681,14414053.43851,13695652.173913
"30200120293076","3020011100110370000","대전광역시 유성구 봉명동 1037","도안신도시7단지예미지백조의호수",15,1102,"2014-06-12",1,6,0.142857,0.857143,26747252.747253,27035839.160839,26538461.538462
"30200120293951","3020011500104640000","대전광역시 유성구 상대동 464","트리풀시티(5단지)",13,1220,"2014-06-27",0,6,0,1,24698717.948718,24111940.298507,24455128.205128
"30200120295827","3020011100105360005","대전광역시 유성구 봉명동 536-5","유성푸르지오시티",1,299,"2014-08-07",0,2,0,1,13700000,13308275.862069,13070000
"30200120297908","3020011100104660002","대전광역시 유성구 봉명동 466-2","유성세움펠리피아주상복합",1,298,"2014-07-28",0,1,0,1,14150000,12647086.726998,13536764.705882
"30200120312219","3020011100105500009","대전광역시 유성구 봉명동 550-9","K-town",1,299,"2015-01-15",0,5,0,1,11891666.666667,10844642.857143,12214285.714286
"30200120312325","3020012000110410000","대전광역시 유성구 지족동 1041","노은에코힐",5,356,"2015-01-22",0,4,0,1,14320652.173913,14006336.912515,14736622.073579
"30200120313002","3020011100106070003","대전광역시 유성구 봉명동 607-3","스카이뷰로드",1,198,"2015-02-13",0,1,0,1,13833333.333333,12306526.806527,13076923.076923
"30200120318712","3020012000110300000","대전광역시 유성구 지족동 1030","노은리슈빌3",7,502,"2015-05-21",0,3,0,1,20040942.92804,19848623.956688,20384615.384615
"30200120321118","3020012100107300000","대전광역시 유성구 죽동 730","죽동푸르지오",7,638,"2015-06-08",0,3,0,1,22297658.862876,21699876.782257,
"30200120321928","3020012000110500000","대전광역시 유성구 지족동 1050","네이처뷰3단지",9,687,"2015-06-25",0,5,0,1,14406250,14744574.652778,14972222.222222
"30200120323655","3020012000110420000","대전광역시 유성구 지족동 1042","노은새미래숲2단지",6,655,"2015-08-04",0,2,0,1,16527777.777778,15634081.196581,15972222.222222
"30200120326849","3020011400104850000","대전광역시 유성구 원신흥동 485","양우내안애레이크힐",10,500,"2015-10-12",0,4,0,1,22967532.467532,23150492.364778,24198051.948052
"30200120331764","3020011100106400004","대전광역시 유성구 봉명동 640-4","스카이뷰리버",1,143,"2016-01-28",1,0,1,0,10000000,12927083.333333,
"30200120336468","3020012100106880000","대전광역시 유성구 죽동 688","죽동금성백조예미지",13,998,"2016-05-19",0,5,0,1,26221998.058043,25664371.9743,25480769.230769
"30200120344435","3020011100106240002","대전광역시 유성구 봉명동 624-2","나이스팰리스",1,160,"2016-11-30",1,1,0.5,0.5,10250000,10599489.795918,12071428.571429
"30200120349966","3020012000110520000","대전광역시 유성구 지족동 1052","노은3지구영무예다음에코타운",17,615,"2017-04-28",0,5,0,1,13492307.692308,13961538.461538,14067307.692308
"30200120349967","3020012100106830000","대전광역시 유성구 죽동 683","죽동대원칸타빌",11,1132,"2017-04-26",0,9,0,1,24710330.73207,24761287.16727,24282608.695652
"30200120349969","3020014000106570000","대전광역시 유성구 문지동 657","문지효성해링턴플레이스",12,1142,"2017-04-26",0,11,0,1,26002719.50272,25273864.147548,24463980.46398
"30200120354298","3020012000110430000","대전광역시 유성구 지족동 1043","트리풀시티포레아파트",6,439,"2017-06-26",0,1,0,1,18000000,19173603.729604,19090909.090909
"30200120360653","3020011100106150002","대전광역시 유성구 봉명동 615-2","스카이뷰시티",1,299,"2018-02-01",0,3,0,1,11784722.222222,12021428.571429,11555555.555556
"30200120372614","3020010600107220000","대전광역시 유성구 계산동 722","오투그란데리빙포레아파트",8,778,"2018-06-28",0,2,0,1,18955685.618729,18834823.751128,18369299.782343
"30200120383816","3020012700103910000","대전광역시 유성구 도룡동 391","도룡에스케이뷰",8,383,"2018-08-27",1,5,0.166667,0.833333,39886039.88604,39983778.126635,42307692.307692
"30200120394564","3020011300106140000","대전광역시 유성구 덕명동 614","유성숲오투그란데3차",7,662,"2019-10-22",0,3,0,1,19312169.312169,19424012.158055,19175099.206349
"30200120401775","3020013900107110000","대전광역시 유성구 반석동 711","반석더샵",7,650,"2020-04-13",0,6,0,1,23248834.498834,22764225.357975,22255244.755245
"30200120415121","3020012600102770000","대전광역시 유성구 가정동 277","도룡포레미소지움",7,232,"2020-08-04",0,1,0,1,33157894.736842,34368797.303432,35404858.299595
"30200120430370","3020011500105710000","대전광역시 유성구 상대동 571","대전아이파크시티1단지",13,1254,"2021-10-29",0,3,0,1,30064102.564103,30207232.624831,31723437.5
"30200120430393","3020011500105800000","대전광역시 유성구 상대동 580","대전아이파크시티2단지",12,1306,"2021-10-29",0,4,0,1,33075526.247401,34811563.393813,34025713.869464
"30200120433184","3020014500110230000","대전광역시 유성구 봉산동 1023","유성대광로제비앙아파트",10,816,"2022-03-30",0,3,0,1,15166666.666667,16280219.78022,16067307.692308
"30200120440195","3020015200104310000","대전광역시 유성구 둔곡동 431","대전둔곡우미린",7,760,"2022-10-21",0,6,0,1,17926434.676435,18127516.134659,17820512.820513
"30200120440654","3020015200104300000","대전광역시 유성구 둔곡동 430","유성둔곡지구A1BL서한이다음",6,816,"2022-11-04",0,2,0,1,17361111.111111,17776315.789474,
"30200120440655","3020015200104320000","대전광역시 유성구 둔곡동 432","유성둔곡지구A2BL서한이다음",6,685,"2022-11-07",0,1,0,1,17307692.307692,17299908.424908,16923076.923077
"30200120443482","3020014400107330000","대전광역시 유성구 용산동 733","호반써밋그랜드파크1BL",9,1059,"2023-03-31",0,13,0,1,25831360.946746,26035714.285714,
"30200120443483","3020014400107500000","대전광역시 유성구 용산동 750","호반써밋그랜드파크3BL",7,688,"2023-03-31",0,10,0,1,24828846.153846,24842307.692308,
"30200120447980","3020011400106120000","대전광역시 유성구 원신흥동 612","갑천1트리풀시티힐스테이트",18,1116,"2023-10-06",0,3,0,1,29330484.330484,28461538.461538,
"30230100011721","3023010200100160005","대전광역시 대덕구 대화동 16-5","세원풍남",6,270,"1987-12-22",0,1,0,1,6470588.235294,7329577.28546,5727272.727273
"30230100011722","3023010200100300001","대전광역시 대덕구 대화동 30-1","소라",5,270,"1990-11-02",0,1,0,1,5500000,5681818.181818,
"30230100011725","3023010200102290012","대전광역시 대덕구 대화동 229-12","장미",4,159,"1986-09-05",0,1,0,1,5789473.684211,5291666.666667,
"30230100011727","3023010300100540000","대전광역시 대덕구 읍내동 54","현대",15,1344,"1991-10-12",1,6,0.142857,0.857143,7186813.186813,7312035.7636,7817660.174438
"30230100011728","3023010400101020000","대전광역시 대덕구 연축동 102","연축주공",18,670,"1987-11-19",0,1,0,1,9750000,11639642.857143,12007142.857143
"30230100011729","3023010500101790000","대전광역시 대덕구 신대동 179","주공",13,540,"1987-05-15",0,1,0,1,9166666.666667,10735994.397759,11666666.666667
"30230100011732","3023010600101110000","대전광역시 대덕구 와동 111","현대",7,656,"1994-08-19",1,2,0.333333,0.666667,7564102.564103,8114031.339031,7777777.777778
"30230100011736","3023010700104440000","대전광역시 대덕구 송촌동 444","선비마을아파트2단지",11,1146,"1999-10-12",0,3,0,1,13810541.310541,13290583.028083,13055555.555556
"30230100011737","3023010700104610001","대전광역시 대덕구 송촌동 461-1","선비마을3단지",16,1872,"1999-11-24",1,6,0.142857,0.857143,12857095.479047,13392622.541292,13565203.089593
"30230100011738","3023010700104620000","대전광역시 대덕구 송촌동 462","선비마을4단지",17,1428,"1999-10-26",0,8,0,1,12797348.484848,12974025.203192,13185137.512061
"30230100011739","3023010700104940001","대전광역시 대덕구 송촌동 494-1","선비마을5단지",19,1554,"1999-10-21",0,7,0,1,12639778.0963,13475131.204079,13057692.307692
"30230100011741","3023010800101950001","대전광역시 대덕구 법동 195-1","그린타운",12,1050,"1993-11-12",0,6,0,1,8871794.871795,9450752.950753,10011752.136752
"30230100011742","3023010800101910001","대전광역시 대덕구 법동 191-1","보람",14,1735,"1995-05-19",1,7,0.125,0.875,10544663.74269,10701066.555277,11062962.962963
"30230100011743","3023010800101900000","대전광역시 대덕구 법동 190","삼익소월",9,810,"1993-07-03",0,1,0,1,9423076.923077,9187833.867521,
"30230100011746","3023010800104400004","대전광역시 대덕구 법동 440-4","선비마을1",11,1140,"1999-11-03",1,2,0.333333,0.666667,10491452.991453,11578525.641026,11688034.188034
"30230100011750","3023010800102840001","대전광역시 대덕구 법동 284-1","주공2",11,1220,"1987-09-02",1,4,0.2,0.8,8632871.794872,10055333.941944,9406666.666667
"30230100011753","3023010900102740001","대전광역시 대덕구 중리동 274-1","영진로얄",7,750,"1989-05-04",0,1,0,1,8055555.555556,8352779.007609,8504464.285714
"30230100011757","3023011000100180021","대전광역시 대덕구 비래동 18-21","둥지",5,425,"1994-11-07",0,2,0,1,7403846.153846,8901206.636501,9472222.222222
"30230100011758","3023011000101240001","대전광역시 대덕구 비래동 124-1","삼호맨션",2,220,"1989-12-07",0,1,0,1,7086956.521739,7736413.043478,
"30230100011766","3023011000100470001","대전광역시 대덕구 비래동 47-1","비래동현대아파트",6,370,"1986-11-24",0,1,0,1,8409090.909091,7374861.980125,7216783.216783
"30230100011768","3023011100103160007","대전광역시 대덕구 석봉동 316-7","두일",1,49,"1995-10-09",0,1,0,1,4111111.111111,3888888.888889,
"30230100011770","3023011100101780002","대전광역시 대덕구 석봉동 178-2","유락A동",1,112,"1992-05-04",0,1,0,1,6590909.090909,6121212.121212,
"30230100011771","3023011100103130001","대전광역시 대덕구 석봉동 313-1","한밭",1,302,"1995-11-10",0,1,0,1,5666666.666667,7034722.222222,7222222.222222
"30230100011772","3023011200101850002","대전광역시 대덕구 목상동 185-2","다사랑",5,900,"1993-09-09",0,3,0,1,7355555.555556,7219565.217391,7880000
"30230100011774","3023011200101850001","대전광역시 대덕구 목상동 185-1","상록수",7,456,"1999-02-27",1,1,0.5,0.5,9305555.555556,9423976.608187,9111111.111111
"30230100011775","3023011200102150000","대전광역시 대덕구 목상동 215","현대",2,90,"1986-12-05",0,1,0,1,3684210.526316,3646889.952153,3842105.263158
"30230100011777","3023011500100620018","대전광역시 대덕구 덕암동 62-18","금성백조",2,80,"1988-07-04",0,1,0,1,4800000,3777564.102564,2769230.769231
"30230100011778","3023011500100130005","대전광역시 대덕구 덕암동 13-5","금호",1,20,"1985-12-27",1,0,1,0,2941176.470588,2500000,
"30230100011779","3023011500100450002","대전광역시 대덕구 덕암동 45-2","삼부덕암마을",4,292,"2000-10-30",0,1,0,1,9555555.555556,9288995.726496,9305555.555556
"30230100011780","3023011500100380005","대전광역시 대덕구 덕암동 38-5","삼호(38-5)",1,36,"1991-10-05",0,1,0,1,2944444.444444,,
"30230100011782","3023011600108280002","대전광역시 대덕구 상서동 828-2","무궁화",1,49,"1996-04-23",0,1,0,1,7222222.222222,6291666.666667,6500000
"30230100011784","3023011700105410001","대전광역시 대덕구 평촌동 541-1","대원주택",2,45,"1989-12-23",0,1,0,1,4333333.333333,,
"30230100011789","3023012600100220001","대전광역시 대덕구 신탄진동 22-1","새여울라이프",3,308,"1994-11-24",0,1,0,1,8421052.631579,8819265.558223,8064516.129032
"30230100050390","3023011000101490001","대전광역시 대덕구 비래동 149-1","금성백조1",1,100,"1986-05-24",1,0,1,0,8181818.181818,7434782.608696,
"30230100050392","3023011000101360001","대전광역시 대덕구 비래동 136-1","금성백조2",2,192,"1991-03-20",1,1,0.5,0.5,6833333.333333,7750000,7812500
