"HSMP_INNB"|"PNU"|"LNNO_ADRES"|"POTVALE_IFRA_HSMP_NM"|"DONG_CNT"|"NMHSH"|"USE_APRV_YMD"|"DRTS_CASCNT"|"BKAG_CASCNT"|"DRTS_RATE"|"BKAG_RATE"|"PCPP"|"OLYR_PCPP"|"SMLYC_PCPP"
"41360120396375"|"4136011100108950000"|"경기도 남양주시 별내동 895"|"별내우미린스타포레"|8|585|"2019-12-23"|1|1|0.5|0.5|21153846.153846|24035714.285714|24631868.131868
"41360120399933"|"4136011200162130000"|"경기도 남양주시 다산동 6213"|"다산신안인스빌퍼스트포레"|11|1282|"2020-01-21"|0|10|0|1|30680769.230769|28888221.153846|29076923.076923
"41360120408172"|"4136010200106610000"|"경기도 남양주시 평내동 661"|"평내호평역대명루첸포레스티움"|11|1008|"2020-06-03"|0|16|0|1|26246275.252525|24857697.797372|24220404.040404
"41360120411218"|"4136010300107770000"|"경기도 남양주시 금곡동 777"|"금곡역디에브스"|1|96|"2020-07-22"|1|0|1|0|14038461.538462|16581175.213675|
"41360120412637"|"4136025622106280000"|"경기도 남양주시 화도읍 묵현리 628"|"남양주두산위브트레지움"|13|1620|"2020-09-28"|0|12|0|1|16734454.35402|17148113.704791|17508875.739645
"41360120416337"|"4136011200160280000"|"경기도 남양주시 다산동 6028"|"다산자이아이비플레이스"|7|967|"2021-01-07"|0|9|0|1|39139655.605832|38112491.032999|39654524.886878
"41360120416910"|"4136010100107300000"|"경기도 남양주시 호평동 730"|"두산알프하임"|49|2894|"2021-01-28"|2|23|0.08|0.92|21921699.411699|21895591.930471|20340404.040404
"41360120420071"|"4136011200162970000"|"경기도 남양주시 다산동 6297"|"다산해모로"|5|449|"2021-02-19"|0|3|0|1|34712962.962963|32763400.4884|30181623.931624
"41360120427787"|"4136011200160150000"|"경기도 남양주시 다산동 6015"|"다산자이폴라리스"|7|878|"2021-07-29"|0|6|0|1|34480769.230769|32744007.80379|30793060.200669
"41360120429531"|"4136011200161630000"|"경기도 남양주시 다산동 6163"|"다산푸르지오"|10|1614|"2021-10-27"|1|14|0.066667|0.933333|36795833.333333|35202756.076389|35515782.828283
"41360120430419"|"4136025325107710000"|"경기도 남양주시 진접읍 부평리 771"|"더샵남양주퍼스트시티"|10|1153|"2021-11-29"|0|13|0|1|19090501.100535|18698379.304971|19579975.579976
"41360120432163"|"4136025325107720000"|"경기도 남양주시 진접읍 부평리 772"|"진접스타힐스"|13|1266|"2022-01-28"|0|10|0|1|17890245.261984|17567675.226714|17028985.507246
"41360120433928"|"4136011100108220001"|"경기도 남양주시 별내동 822-1"|"별내퍼스트포레"|5|380|"2022-04-15"|0|1|0|1|34411764.705882||
"41360120443504"|"4136025328105270004"|"경기도 남양주시 진접읍 금곡리 527-4"|"진접삼부르네상스더퍼스트"|3|348|"2023-03-31"|0|2|0|1|19916666.666667|19319444.444444|
"41360120444375"|"4136010200106670000"|"경기도 남양주시 평내동 667"|"e편한세상평내메트로원"|15|1108|"2022-06-24"|0|9|0|1|25706018.518519|23291771.181717|23556410.25641
"41360120452874"|"4136011200144380000"|"경기도 남양주시 다산동 4438"|"다산유보라마크뷰"|2|194|"2024-07-15"|0|1|0|1|29047619.047619|33388888.888889|
"41370100007361"|"4137010100109230002"|"경기도 오산시 오산동 923-2"|"대동"|10|660|"2000-05-30"|0|3|0|1|12166666.666667|12866780.045351|11923076.923077
"41370100007364"|"4137010100109220002"|"경기도 오산시 오산동 922-2"|"현대"|6|530|"2000-04-14"|0|2|0|1|12283333.333333|12494774.83301|12166666.666667
"41370100007365"|"4137012100101060001"|"경기도 오산시 가수동 106-1"|"가수주공"|16|620|"1990-10-05"|0|2|0|1|10916666.666667|12153388.278388|11428571.428571
"41370100007366"|"4137012000104380000"|"경기도 오산시 누읍동 438"|"한라그린타운"|10|784|"2000-06-08"|0|5|0|1|9893719.806763|10738975.388432|10518518.518519
"41370100007368"|"4137011600101250002"|"경기도 오산시 서동 125-2"|"신동아(파밀리에)"|3|498|"1995-08-26"|0|4|0|1|8410714.285714|7978339.438339|5423076.923077
"41370100007369"|"4137011600101250008"|"경기도 오산시 서동 125-8"|"신동아(파밀리에)2"|11|844|"1999-11-15"|0|9|0|1|9584736.251403|9536084.830202|8875420.875421
"41370100007370"|"4137010800105140000"|"경기도 오산시 수청동 514"|"대우"|16|1144|"1993-10-14"|0|4|0|1|13976068.376068|14075183.574142|13275462.962963
"41370100007371"|"4137010400100670004"|"경기도 오산시 궐동 67-4"|"안국"|2|36|"1991-05-08"|0|1|0|1|6000000|5973684.210526|
"41370100007372"|"4137010400100280003"|"경기도 오산시 궐동 28-3"|"대우3"|2|296|"1997-10-14"|0|1|0|1|10444444.444444|9541666.666667|9472222.222222
"41370100007373"|"4137010200107780001"|"경기도 오산시 부산동 778-1"|"주공1"|21|1755|"2000-03-22"|1|7|0.125|0.875|12441132.478632|12237552.937553|11721688.034188
"41370100007374"|"4137010200107790001"|"경기도 오산시 부산동 779-1"|"주공3"|20|1651|"2000-05-20"|0|16|0|1|13885523.504274|13406293.706294|12555555.555556
"41370100007375"|"4137010300108070000"|"경기도 오산시 원동 807"|"동부"|8|584|"1996-11-29"|0|2|0|1|10972222.222222|10550925.925926|10988888.888889
"41370100007376"|"4137010300108050002"|"경기도 오산시 원동 805-2"|"원동동아"|4|256|"1999-07-26"|0|1|0|1|10909090.909091|10061771.561772|
"41370100007377"|"4137010300108070000"|"경기도 오산시 원동 807"|"삼환"|8|584|"1996-11-29"|0|7|0|1|11285714.285714|10379129.129129|11833333.333333
"41370100007379"|"4137010300108150001"|"경기도 오산시 원동 815-1"|"운암주공5단지"|13|1186|"1999-04-15"|0|13|0|1|13713675.213675|13939692.10174|15000000
"41370100007380"|"4137010300102990008"|"경기도 오산시 원동 299-8"|"원동주공"|8|320|"1988-10-09"|0|1|0|1|12500000|13092857.142857|13222222.222222
"41370100007381"|"4137010300108050001"|"경기도 오산시 원동 805-1"|"청구"|5|320|"1996-09-11"|0|1|0|1|9961538.461538|9769230.769231|9600000
"41370100007382"|"4137010300108140002"|"경기도 오산시 원동 814-2"|"운암청구(814-2)"|5|374|"2001-07-26"|0|2|0|1|11640037.593985|12225368.107769|11865601.503759
"41370100007383"|"4137010300105510000"|"경기도 오산시 원동 551"|"태영"|5|489|"1996-11-08"|0|2|0|1|8741452.991453|9645405.982906|9611111.111111
"41370100007384"|"4137010300105520004"|"경기도 오산시 원동 552-4"|"한주"|4|299|"1992-04-16"|0|1|0|1|6812500|7469003.036437|
"41370100007385"|"4137010800100150001"|"경기도 오산시 수청동 15-1"|"삼익수청"|2|220|"1992-11-05"|0|2|0|1|10718750|10307255.244755|10520833.333333
"41370100007386"|"4137010800100110000"|"경기도 오산시 수청동 11"|"수청주공"|8|310|"1989-05-24"|0|3|0|1|12958333.333333|15472222.222222|15416666.666667
"41370100007387"|"4137010900100700000"|"경기도 오산시 은계동 70"|"은계주공"|12|460|"1987-03-31"|0|1|0|1|13333333.333333|15904761.904762|17500000
"41370100007390"|"4137012400102200000"|"경기도 오산시 갈곶동 220"|"동부"|8|753|"2000-07-18"|0|4|0|1|9571581.196581|10259107.312441|9721367.521368
"41370100007391"|"4137012400101100005"|"경기도 오산시 갈곶동 110-5"|"우방"|5|386|"1999-08-14"|0|1|0|1|9557692.307692|10088403.263403|9587723.387723
"41370100007393"|"4137012400101750000"|"경기도 오산시 갈곶동 175"|"화남"|4|328|"1998-12-16"|0|2|0|1|9421111.111111|9144222.222222|10444444.444444
"41370100007394"|"4137012400102510000"|"경기도 오산시 갈곶동 251"|"우림"|5|901|"1998-12-28"|0|4|0|1|9284722.222222|10011917.562724|10341975.308642
"41370100007395"|"4137012300100370003"|"경기도 오산시 청호동 37-3"|"LG아파트"|5|160|"1992-04-16"|0|1|0|1|6800000|6591666.666667|
"41370100050649"|"4137010300108050002"|"경기도 오산시 원동 805-2"|"원동두산"|4|260|"1999-07-26"|0|1|0|1|10153846.153846|9758434.547908|
"41370100051303"|"4137010900101170000"|"경기도 오산시 은계동 117"|"리버빌"|1|198|"2004-09-13"|0|1|0|1|8722222.222222|10481944.444444|10555555.555556
"41370100253980"|"4137010100109200002"|"경기도 오산시 오산동 920-2"|"주공2단지"|11|1036|"2000-11-18"|0|3|0|1|13128205.128205|12278632.478632|13307692.307692
"41370100253982"|"4137010300100300000"|"경기도 오산시 원동 30"|"대원레스피아"|9|894|"2000-09-16"|1|3|0.25|0.75|10875000|10327635.327635|10416666.666667
"41370100253994"|"4137010400106160001"|"경기도 오산시 궐동 616-1"|"우남퍼스트빌"|10|1023|"2004-12-13"|0|7|0|1|12002093.14495|12363473.483039|12307692.307692
"41370100253995"|"4137010400106160002"|"경기도 오산시 궐동 616-2"|"제일하이빌"|4|370|"2004-08-23"|0|2|0|1|13002136.752137|12015082.956259|12051282.051282
"41370100253998"|"4137010800105690000"|"경기도 오산시 수청동 569"|"오산대역우미린"|10|990|"2004-11-19"|0|2|0|1|14695512.820513|15249454.496946|15053418.803419
"41370100253999"|"4137010900100640001"|"경기도 오산시 은계동 64-1"|"영산그린맨션(가,나,다,라)"|4|100|"1985-09-27"|0|1|0|1|6250000|8888888.888889|
"41370100254003"|"4137011200106660000"|"경기도 오산시 양산동 666"|"늘푸른오스카빌"|7|600|"2004-03-13"|0|2|0|1|10519230.769231|10210529.854761|9487179.487179
"41370100254007"|"4137012000105610001"|"경기도 오산시 누읍동 561-1"|"이림"|3|650|"2000-11-17"|0|2|0|1|9909090.909091|9596666.666667|9436363.636364
"41370100255373"|"4137010300107680001"|"경기도 오산시 원동 768-1"|"우경싸이트빌"|1|191|"2005-01-31"|0|4|0|1|8636437.908497|8560308.972074|
"41370120009673"|"4137010300108260001"|"경기도 오산시 원동 826-1"|"대우푸르지오"|12|839|"2005-09-20"|0|5|0|1|10323076.923077|10616202.94599|10153846.153846
"41370120009674"|"4137010400106810001"|"경기도 오산시 궐동 681-1"|"센트하임"|1|168|"2005-11-10"|1|0|1|0|8692307.692308|8918269.230769|7692307.692308
"41370120029737"|"4137010100108650001"|"경기도 오산시 오산동 865-1"|"대동다숲"|1|169|"2006-04-12"|0|2|0|1|10361111.111111|9889363.722697|11000000
"41370120029738"|"4137012100103980000"|"경기도 오산시 가수동 398"|"가수동늘푸른오스카빌"|14|898|"2006-03-17"|0|5|0|1|10553846.153846|10607211.538462|10589743.589744
"41370120071550"|"4137010300108880000"|"경기도 오산시 원동 888"|"오산역e-편한세상1단지"|13|1008|"2007-06-26"|0|4|0|1|15933379.120879|15591230.89045|15769230.769231
"41370120071551"|"4137010300109000000"|"경기도 오산시 원동 900"|"오산역e-편한세상2단지"|18|1360|"2007-06-26"|1|10|0.090909|0.909091|15226495.726496|15109580.02208|14675961.538462
"41370120072091"|"4137012300103210000"|"경기도 오산시 청호동 321"|"오산자이"|14|1060|"2007-08-14"|0|10|0|1|12345333.333333|12159041.441441|12230000
"41370120072092"|"4137012400107040000"|"경기도 오산시 갈곶동 704"|"한솔솔파크"|9|511|"2007-08-10"|0|4|0|1|12269230.769231|11774358.974359|11769230.769231
"41370120115744"|"4137012200102700000"|"경기도 오산시 고현동 270"|"고현아이파크"|12|648|"2009-01-14"|0|5|0|1|12213399.503722|12856997.001654|12419106.699752
"41370120121565"|"4137010300109010000"|"경기도 오산시 원동 901"|"오산원동힐스테이트"|6|433|"2009-07-20"|0|1|0|1|13769230.769231|13188714.846981|
"41370120124754"|"4137010700105170000"|"경기도 오산시 금암동 517"|"세교센트럴파크"|14|849|"2009-10-14"|0|8|0|1|14247596.153846|14048752.251093|14519230.769231
"41370120125907"|"4137011200106670001"|"경기도 오산시 양산동 667-1"|"오산세마효성백년가약"|6|392|"2010-02-01"|0|3|0|1|14173659.67366|13100213.600214|13564496.314496
"41370120125908"|"4137011200106680001"|"경기도 오산시 양산동 668-1"|"오산세마e편한세상"|30|1646|"2010-02-02"|0|11|0|1|14139401.700712|14584581.430656|14061307.493201
"41370120130337"|"4137011300106240000"|"경기도 오산시 세교동 624"|"세마역에듀파크"|13|832|"2010-06-17"|0|5|0|1|18488888.888889|18270085.470085|18373737.373737
"41370120131444"|"4137010700105150000"|"경기도 오산시 금암동 515"|"세교데시앙포레"|19|1060|"2010-09-08"|0|8|0|1|12605928.509154|12415364.729568|12198626.852659
"41370120132013"|"4137012400107150000"|"경기도 오산시 갈곶동 715"|"대주피오레"|4|226|"2010-10-29"|0|1|0|1|12230769.230769|11480194.769668|11538461.538462
"41370120136265"|"4137010700104990000"|"경기도 오산시 금암동 499"|"세교서희스타힐스"|8|412|"2011-04-06"|0|4|0|1|13926839.464883|14073549.76358|14180721.452461
"41370120138697"|"4137010800105810000"|"경기도 오산시 수청동 581"|"오산대역꿈에그린"|10|580|"2011-04-20"|0|3|0|1|15855855.855856|15416283.573691|16895146.238967
"41370120141167"|"4137010700104960000"|"경기도 오산시 금암동 496"|"죽미마을휴튼9단지"|12|772|"2011-07-01"|0|8|0|1|15766826.923077|15309586.217625|14900000
"41370120180564"|"4137011300106220000"|"경기도 오산시 세교동 622"|"세마역트루엘더퍼스트"|14|1023|"2013-06-24"|0|8|0|1|17363712.374582|17140549.142302|16538461.538462
"41370120346577"|"4137011000108990000"|"경기도 오산시 내삼미동 899"|"오산대역호반써밋"|10|855|"2017-01-09"|0|3|0|1|19987179.487179|19487065.018315|19302884.615385
"41370120355300"|"4137010300109060000"|"경기도 오산시 원동 906"|"미소지움아파트"|3|192|"2017-07-11"|0|1|0|1|16388888.888889|16217171.717172|16462962.962963
"41370120355301"|"4137011000108980000"|"경기도 오산시 내삼미동 898"|"세교쌍용예가엔에이치에프"|9|727|"2017-07-13"|0|1|0|1|17173913.043478|16698021.181717|15288461.538462
"41370120357642"|"4137010200108000000"|"경기도 오산시 부산동 800"|"오산시티자이1차1단지"|11|1099|"2017-10-27"|0|7|0|1|18817155.067155|18679419.89313|19070512.820513
"41370120357643"|"4137010200108010000"|"경기도 오산시 부산동 801"|"오산시티자이1차2단지"|8|941|"2017-10-27"|0|5|0|1|18605128.205128|18786349.98051|18594017.094017
"41370120360504"|"4137011000108950000"|"경기도 오산시 내삼미동 895"|"오산대역세교자이"|14|1110|"2018-01-25"|0|3|0|1|23200000|21755209.763539|20613333.333333
"41370120363082"|"4137011400105770000"|"경기도 오산시 지곶동 577"|"e편한세상오산세교"|23|2050|"2018-03-30"|0|17|0|1|14984638.33694|15085510.343119|15352440.232875
"41370120363707"|"4137010100104150001"|"경기도 오산시 오산동 415-1"|"엘리시아"|1|28|"2018-05-04"|0|1|0|1|9500000|10721247.563353|
"41370120381487"|"4137010200108300000"|"경기도 오산시 부산동 830"|"오산센트럴푸르지오"|10|920|"2018-10-22"|1|5|0.166667|0.833333|16142140.468227|17232706.582919|
"41370120391802"|"4137010300109070000"|"경기도 오산시 원동 907"|"오산원동한양수자인아파트"|4|495|"2019-06-05"|0|5|0|1|17159903.381643|16166685.887825|15652173.913043
"41370120393913"|"4137011100106500000"|"경기도 오산시 외삼미동 650"|"서동탄역더샵파크시티"|18|2400|"2019-07-30"|1|19|0.05|0.95|22790673.637649|22881441.221551|22631470.559844
"41370120398408"|"4137010200108150000"|"경기도 오산시 부산동 815"|"오산시티자이2차"|10|1090|"2019-10-25"|0|4|0|1|19944444.444444|19787642.699181|20076405.076405
"41370120411290"|"4137010800106220000"|"경기도 오산시 수청동 622"|"더샵오산센트럴"|7|596|"2020-07-24"|0|3|0|1|24613858.363858|24663839.783405|24380952.380952
"41370120436433"|"4137010300107710001"|"경기도 오산시 원동 771-1"|"오산역영무파라드"|4|404|"2022-05-25"|0|3|0|1|17941176.470588|16854381.752701|16666666.666667
"41370120446828"|"4137010400107760000"|"경기도 오산시 궐동 776"|"호반써밋라포레"|9|867|"2023-06-30"|0|2|0|1|22365384.615385|19831600.125418|
"41370120451108"|"4137011600106430000"|"경기도 오산시 서동 643"|"오산세교한양수자인"|8|786|"2024-05-22"|0|2|0|1|22655555.555556|16875689.138903|
"41370120451109"|"4137012400102350003"|"경기도 오산시 갈곶동 235-3"|"힐스테이트오산더퍼스트"|9|927|"2024-05-08"|0|4|0|1|19709722.222222|18247494.591346|16944230.15873
"41370120451931"|"4137012200100160000"|"경기도 오산시 고현동 16"|"오산라온프라이빗스위트"|4|438|"2024-06-20"|0|1|0|1|17230769.230769||
"41390100009232"|"4139010100104790000"|"경기도 시흥시 대야동 479"|"삼호"|6|333|"1986-11-19"|0|1|0|1|9035714.285714|11085497.835498|
"41390100009239"|"4139010100105690001"|"경기도 시흥시 대야동 569-1"|"우성2"|5|541|"1995-10-31"|0|1|0|1|14538461.538462|16891846.603689|17967948.717949
"41390100009242"|"4139010100105470000"|"경기도 시흥시 대야동 547"|"청구2"|6|462|"1997-07-29"|1|4|0.2|0.8|16281113.195747|17570506.175935|19032258.064516
"41390100009252"|"4139010200108580000"|"경기도 시흥시 신천동 858"|"동진"|3|240|"1991-02-13"|0|1|0|1|11263157.894737|11520833.333333|
"41390100009261"|"4139010200103750003"|"경기도 시흥시 신천동 375-3"|"장미"|2|90|"1986-12-29"|1|0|1|0|10785714.285714|13214285.714286|
"41390100009271"|"4139010400100130003"|"경기도 시흥시 포동 13-3"|"산과우리들포동태산"|4|954|"1993-11-12"|0|5|0|1|10277777.777778|10677088.561557|10454545.454545
"41390100009275"|"4139010500100820014"|"경기도 시흥시 미산동 82-14"|"상아그린"|1|170|"1995-11-16"|0|1|0|1|8333333.333333|8509259.259259|9166666.666667
"41390100009276"|"4139010400100010063"|"경기도 시흥시 포동 1-63"|"서강"|3|197|"1997-01-10"|0|1|0|1|12055555.555556|12917438.271605|
"41390100009282"|"4139010100105700002"|"경기도 시흥시 대야동 570-2"|"늘푸른벽산"|5|324|"1995-06-29"|0|1|0|1|14615384.615385|16164583.333333|15538461.538462
"41390100009284"|"4139010600105430001"|"경기도 시흥시 은행동 543-1"|"대우2차"|4|292|"1997-09-05"|0|1|0|1|15333333.333333|16471895.424837|17466666.666667
"41390100009285"|"4139010600105490001"|"경기도 시흥시 은행동 549-1"|"대우푸르지오3차"|11|1272|"1998-10-26"|0|9|0|1|17713770.180437|17961324.710794|17382783.882784
"41390100009286"|"4139010600105460000"|"경기도 시흥시 은행동 546"|"대우푸르지오1차"|5|418|"1996-10-07"|0|2|0|1|16180555.555556|17258333.333333|
"41390100009290"|"4139010600105420000"|"경기도 시흥시 은행동 542"|"두산"|5|438|"1997-11-14"|0|1|0|1|17500000|16157226.107226|16477272.727273
"41390100009291"|"4139010600105470001"|"경기도 시흥시 은행동 547-1"|"벽산3차"|4|350|"1998-03-23"|1|2|0.333333|0.666667|16103988.603989|16401404.151404|16269230.769231
"41390100009294"|"4139010600105380002"|"경기도 시흥시 은행동 538-2"|"시흥성원샹떼빌"|5|660|"1995-08-31"|0|3|0|1|16028619.52862|15295990.205081|15968484.848485
"41390100009297"|"4139010600102930001"|"경기도 시흥시 은행동 293-1"|"연희"|2|115|"1986-04-21"|0|1|0|1|11285714.285714|15000000|
"41390100009298"|"4139010600105990000"|"경기도 시흥시 은행동 599"|"우남"|5|346|"2001-09-05"|0|1|0|1|16923076.923077|16772727.272727|16711538.461538
"41390100009300"|"4139010600102930002"|"경기도 시흥시 은행동 293-2"|"진주"|1|100|"1986-05-01"|1|0|1|0|13076923.076923|16923076.923077|
"41390100009304"|"4139010800102890001"|"경기도 시흥시 매화동 289-1"|"금강2차"|1|152|"1997-08-30"|1|0|1|0|8888888.888889|11133333.333333|
"41390100009308"|"4139010800103670000"|"경기도 시흥시 매화동 367"|"매화마을홍익"|2|285|"2000-12-29"|0|1|0|1|13076923.076923|12819597.069597|12777777.777778
"41390100009314"|"4139010800102620001"|"경기도 시흥시 매화동 262-1"|"진양101,102동"|2|156|"1990-11-26"|0|1|0|1|7666666.666667|9148171.768707|8656250
"41390100009315"|"4139010900100650000"|"경기도 시흥시 도창동 65"|"에이스"|9|798|"1997-08-30"|0|1|0|1|13722222.222222|13098793.363499|11517094.017094
"41390100009316"|"4139011900108260001"|"경기도 시흥시 하중동 826-1"|"관곡마을동아"|4|503|"2000-05-29"|0|5|0|1|13611111.111111|13350529.100529|12486111.111111
"41390100009317"|"4139011900108270000"|"경기도 시흥시 하중동 827"|"관곡마을성원"|8|498|"1999-10-30"|0|1|0|1|12777777.777778|12482539.68254|12305555.555556
"41390100009318"|"4139011900108550000"|"경기도 시흥시 하중동 855"|"참이슬마을"|12|944|"1999-10-30"|0|4|0|1|13872377.622378|13038425.633187|13115458.225985
"41390100009325"|"4139012400101710005"|"경기도 시흥시 조남동 171-5"|"장미"|1|80|"1985-12-30"|0|1|0|1|13333333.333333||
"41390100009326"|"4139012500101600007"|"경기도 시흥시 논곡동 160-7"|"산호"|1|260|"1992-03-17"|0|2|0|1|14345959.59596|15217592.592593|
"41390100009335"|"4139012700106120001"|"경기도 시흥시 거모동 612-1"|"동보"|7|1392|"1999-11-04"|0|5|0|1|8000555.555556|8088155.775814|7576242.690058
"41390100009336"|"4139012700117690001"|"경기도 시흥시 거모동 1769-1"|"동원"|3|416|"1991-11-05"|0|2|0|1|9256250|8412239.583333|
"41390100009341"|"4139012700117350002"|"경기도 시흥시 거모동 1735-2"|"아주4차아파트"|2|299|"1993-07-15"|0|1|0|1|8222222.222222|8710030.165913|8936164.529915
"41390100009342"|"4139012700117400001"|"경기도 시흥시 거모동 1740-1"|"아주5"|1|136|"1994-10-01"|0|1|0|1|13055555.555556|10761904.761905|
"41390100009343"|"4139012700117150002"|"경기도 시흥시 거모동 1715-2"|"유호"|3|457|"1998-03-31"|0|3|0|1|11259259.259259|10861217.948718|10438034.188034
"41390100009348"|"4139013000108050000"|"경기도 시흥시 장곡동 805"|"삼성래미안"|7|574|"1999-04-16"|0|3|0|1|14083333.333333|13830211.817168|13515607.580825
"41390100009349"|"4139013000108060000"|"경기도 시흥시 장곡동 806"|"숲속마을"|12|856|"1999-08-30"|0|7|0|1|15015873.015873|14323877.068558|13877777.777778
"41390100009350"|"4139013000108240000"|"경기도 시흥시 장곡동 824"|"연성대우3"|7|518|"2000-11-28"|0|1|0|1|20238095.238095|18631746.031746|18709523.809524
"41390100009351"|"4139013000108280000"|"경기도 시흥시 장곡동 828"|"진말대우아파트"|5|320|"1999-06-29"|0|2|0|1|16333333.333333|16076068.376068|16538461.538462
"41390100009352"|"4139013000108290000"|"경기도 시흥시 장곡동 829"|"진말삼환한진아파트"|10|799|"1999-09-27"|0|2|0|1|15512820.512821|16748212.105355|16881766.381766
"41390100009353"|"4139013000108280000"|"경기도 시흥시 장곡동 828"|"진말우성아파트"|5|320|"1999-06-29"|0|1|0|1|16833333.333333|16532051.282051|14923076.923077
"41390100009354"|"4139013200117850001"|"경기도 시흥시 정왕동 1785-1"|"건영1"|21|770|"1997-07-26"|0|5|0|1|13317094.017094|12494917.994918|12681196.581197
"41390100009355"|"4139013200118750005"|"경기도 시흥시 정왕동 1875-5"|"건영2"|21|710|"1997-09-27"|0|4|0|1|12673611.111111|12372430.12243|12108363.858364
"41390100009356"|"4139013200118460000"|"경기도 시흥시 정왕동 1846"|"계룡리슈빌"|21|620|"1997-07-18"|0|4|0|1|12413461.538462|12964541.464541|12663817.663818
"41390100009357"|"4139013200119420001"|"경기도 시흥시 정왕동 1942-1"|"계룡2"|20|630|"1998-04-27"|1|4|0.2|0.8|13711111.111111|12265691.773504|12777777.777778
"41390100009358"|"4139013200118860005"|"경기도 시흥시 정왕동 1886-5"|"고합"|12|400|"1998-04-27"|0|1|0|1|11807692.307692|11746438.746439|12153846.153846
"41390100009359"|"4139013200117890000"|"경기도 시흥시 정왕동 1789"|"금강"|21|730|"1996-08-30"|0|3|0|1|14783475.783476|13886752.136752|14202991.452991
"41390100009360"|"4139013200118630000"|"경기도 시흥시 정왕동 1863"|"대림1"|21|660|"1998-03-25"|0|1|0|1|12500000|13346665.181224|13350694.444444
"41390100009361"|"4139013200118510000"|"경기도 시흥시 정왕동 1851"|"대림2"|17|690|"1998-02-19"|0|3|0|1|13662037.037037|13114413.95664|13614583.333333
"41390100009365"|"4139013200119420002"|"경기도 시흥시 정왕동 1942-2"|"동보"|14|560|"1997-05-23"|0|3|0|1|11397435.897436|11622983.870968|10423076.923077
"41390100009367"|"4139013200117860000"|"경기도 시흥시 정왕동 1786"|"시화두산"|25|930|"1996-03-30"|0|5|0|1|13957777.777778|14279669.030733|14561111.111111
"41390100009368"|"4139013200118760002"|"경기도 시흥시 정왕동 1876-2"|"모아"|14|386|"1997-07-11"|0|2|0|1|14500000|14788888.888889|14361111.111111
"41390100009369"|"4139013200116290000"|"경기도 시흥시 정왕동 1629"|"무진"|11|488|"1995-07-27"|0|1|0|1|14777777.777778|12844662.309368|12333333.333333
"41390100009370"|"4139013200118750002"|"경기도 시흥시 정왕동 1875-2"|"미주"|14|492|"1996-11-28"|0|1|0|1|15500000|13609909.188034|14259259.259259
"41390100009371"|"4139013200118770005"|"경기도 시흥시 정왕동 1877-5"|"보성"|18|760|"1998-12-26"|0|3|0|1|17649572.649573|16396503.496503|16102564.102564
"41390100009372"|"4139013200118760003"|"경기도 시흥시 정왕동 1876-3"|"부성파스텔"|21|600|"1997-12-20"|0|3|0|1|16184900.2849|15320683.760684|15515669.51567
"41390100009373"|"4139013200118720005"|"경기도 시흥시 정왕동 1872-5"|"삼성"|9|320|"1996-04-15"|0|3|0|1|12871794.871795|12705128.205128|13444055.944056
"41390100009376"|"4139013200118860004"|"경기도 시흥시 정왕동 1886-4"|"서해2"|18|570|"1998-07-25"|0|1|0|1|10322580.645161|13717455.131248|14804878.04878
"41390100009377"|"4139013200118770003"|"경기도 시흥시 정왕동 1877-3"|"세종1"|19|460|"1996-11-29"|0|1|0|1|15384615.384615|13869110.485243|
"41390100009378"|"4139013200118770002"|"경기도 시흥시 정왕동 1877-2"|"세종2"|11|330|"1997-08-29"|0|3|0|1|14393162.393162|14913543.721236|14974358.974359
"41390100009379"|"4139013200118490006"|"경기도 시흥시 정왕동 1849-6"|"세종3"|9|279|"1998-06-27"|0|2|0|1|10618421.052632|11016763.663968|11153846.153846
"41390100009380"|"4139013200119400001"|"경기도 시흥시 정왕동 1940-1"|"신동아"|21|790|"1996-10-31"|0|3|0|1|11695156.695157|12064204.314204|11435897.435897
"41390100009382"|"4139013200118740001"|"경기도 시흥시 정왕동 1874-1"|"신한미지엔"|7|240|"1997-08-29"|0|3|0|1|12761904.761905|13971798.029557|
"41390100009383"|"4139013200118670003"|"경기도 시흥시 정왕동 1867-3"|"신호새피앙"|11|330|"1997-04-15"|0|1|0|1|13225806.451613|12400320.764994|
"41390100009385"|"4139013200118660006"|"경기도 시흥시 정왕동 1866-6"|"영남5"|11|330|"1996-09-25"|0|2|0|1|11792803.970223|12248422.232982|11612903.225806
"41390100009387"|"4139013200118730002"|"경기도 시흥시 정왕동 1873-2"|"영남2"|17|600|"1996-02-28"|0|1|0|1|12055555.555556|12974254.742547|12083333.333333
"41390100009388"|"4139013200118720004"|"경기도 시흥시 정왕동 1872-4"|"영남3"|13|520|"1996-02-28"|0|4|0|1|12041666.666667|12877946.127946|13377777.777778
"41390100009389"|"4139013200113940002"|"경기도 시흥시 정왕동 1394-2"|"영남4"|10|330|"1996-02-28"|1|3|0.25|0.75|13166666.666667|13038888.888889|11944444.444444
"41390100009390"|"4139013200117900000"|"경기도 시흥시 정왕동 1790"|"영남6"|20|820|"1997-07-29"|0|2|0|1|16916666.666667|15635300.925926|15381944.444444
"41390100009391"|"4139013200118500000"|"경기도 시흥시 정왕동 1850"|"요진"|22|580|"1997-09-09"|0|2|0|1|12371794.871795|12632090.13209|11250000
