"HSMP_INNB","PNU","LNNO_ADRES","POTVALE_IFRA_HSMP_NM","DONG_CNT","NMHSH","USE_APRV_YMD","DRTS_CASCNT","BKAG_CASCNT","DRTS_RATE","BKAG_RATE","PCPP","OLYR_PCPP","SMLYC_PCPP"
"27140100013797","2714010200101240003","대구광역시 동구 신천동 124-3","동림",1,44,"1979-04-02",1,0,1,0,6000000,,
"27140100013808","2714010200104890001","대구광역시 동구 신천동 489-1","신동아",4,110,"1979-08-20",0,1,0,1,7041666.666667,6400000,
"27140100013810","2714010200105510023","대구광역시 동구 신천동 551-23","신천가람타운",9,1376,"1997-12-12",0,3,0,1,9888888.888889,9199997.515404,
"27140100013812","2714010200104870000","대구광역시 동구 신천동 487","신천보성",2,100,"1982-10-19",1,0,1,0,8235294.117647,10070588.235294,8627450.980392
"27140100013814","2714010200106300000","대구광역시 동구 신천동 630","신천주공2",7,609,"1998-09-08",0,3,0,1,8505555.555556,9384549.638396,10148717.948718
"27140100013816","2714010200105560001","대구광역시 동구 신천동 556-1","신천LH",9,917,"1989-07-19",0,2,0,1,8309523.809524,8864944.546195,9178571.428571
"27140100013844","2714010300100890001","대구광역시 동구 효목동 89-1","아양",1,43,"1980-03-31",0,1,0,1,10909090.909091,12282828.282828,
"27140100013871","2714010600110210000","대구광역시 동구 불로동 1021","제림빌리지",1,160,"1995-10-28",0,1,0,1,8133333.333333,6755555.555556,7777777.777778
"27140100013873","2714010600101400004","대구광역시 동구 불로동 140-4","청호",2,120,"1991-07-31",0,1,0,1,6610000,5630000,5630000
"27140100013878","2714010700100200005","대구광역시 동구 도동 20-5","에덴공항3",3,237,"1990-08-22",1,0,1,0,5555555.555556,5298125,
"27140100013887","2714010800107570005","대구광역시 동구 지저동 757-5","팔공",8,290,"1986-10-31",1,0,1,0,8888888.888889,8150505.050505,8086111.111111
"27140100013888","2714010800107110000","대구광역시 동구 지저동 711","부민스위트빌아파트",1,184,"2002-10-11",0,2,0,1,7602941.176471,8823529.411765,
"27140100013892","2714010900109320005","대구광역시 동구 입석동 932-5","동촌화성타운",3,184,"1995-05-31",0,1,0,1,8611111.111111,8308867.521368,10138888.888889
"27140100013895","2714011100111020002","대구광역시 동구 방촌동 1102-2","강변1",10,477,"1989-04-19",0,2,0,1,7822115.384615,8920347.285565,9700000
"27140100013901","2714011100110840028","대구광역시 동구 방촌동 1084-28","방촌우방맨션",3,150,"1992-07-10",0,1,0,1,6666666.666667,7170940.17094,
"27140100013904","2714011100111190100","대구광역시 동구 방촌동 1119-100","우방강촌마을2",4,420,"1998-12-29",1,0,1,0,8461538.461538,10538461.538462,9807692.307692
"27140100013905","2714011100110840030","대구광역시 동구 방촌동 1084-30","우방강촌마을1",13,1504,"1996-07-10",0,2,0,1,8824786.324786,9079779.851442,9038461.538462
"27140100013911","2714011500100470000","대구광역시 동구 서호동 47","하이넷시티",1,44,"2002-07-16",0,2,0,1,4153846.153846,5442307.692308,
"27140100013912","2714011500100740011","대구광역시 동구 서호동 74-11","팔공스카이빌",1,19,"2002-10-15",0,1,0,1,5961538.461538,7692307.692308,
"27140100013913","2714011700105730000","대구광역시 동구 신기동 573","신기모란1차",5,320,"1987-10-26",0,1,0,1,5000000,,
"27140100013914","2714011700105760000","대구광역시 동구 신기동 576","신기모란2차",5,360,"1988-05-17",1,0,1,0,6000000,8477777.777778,
"27140100013915","2714011700105570000","대구광역시 동구 신기동 557","신기모란3차",11,640,"1988-11-28",0,2,0,1,7500000,8628571.428571,9000000
"27140100013920","2714011800110200000","대구광역시 동구 율하동 1020","율하뜨란채",11,340,"1997-07-23",0,1,0,1,10277777.777778,10009259.259259,10472222.222222
"27140100013921","2714011900104670001","대구광역시 동구 용계동 467-1","강변동서마을",9,647,"1999-10-15",2,2,0.5,0.5,8451385.631645,8966308.832993,9253545.864263
"27140100013925","2714011900104370002","대구광역시 동구 용계동 437-2","은하",2,118,"1990-12-28",1,0,1,0,4615384.615385,6111888.111888,
"27140100013929","2714012300103830001","대구광역시 동구 각산동 383-1","안심효성타운",4,392,"1995-07-28",1,0,1,0,7230769.230769,6878226.71156,7692307.692308
"27140100013931","2714012400108850000","대구광역시 동구 신서동 885","보라",3,99,"1993-11-17",0,1,0,1,5555555.555556,,
"27140100013932","2714012400108810000","대구광역시 동구 신서동 881","신서청구타운",4,360,"1997-11-29",0,1,0,1,6500000,6944658.119658,
"27140100013937","2714014500103270000","대구광역시 동구 지묘동 327","팔공보성타운2",6,748,"1995-06-16",0,1,0,1,8269230.769231,7447369.085492,
"27140100013938","2714014500108240000","대구광역시 동구 지묘동 824","팔공보성타운3",9,650,"2001-12-29",1,0,1,0,5853658.536585,7371017.871018,6000000
"27140100050808","2714012400105380002","대구광역시 동구 신서동 538-2","대경넥스빌",7,446,"2003-07-10",0,2,0,1,7307692.307692,8686956.521739,8717391.304348
"27140100050816","2714012400105400000","대구광역시 동구 신서동 540","아름다운나날2",11,830,"2003-08-28",0,4,0,1,8567307.692308,8577635.327635,8686813.186813
"27140100050817","2714012400105430000","대구광역시 동구 신서동 543","아름다운나날1",13,782,"2003-09-26",1,3,0.25,0.75,8991452.991453,8897938.662645,8744505.494505
"27140100050819","2714012400105610000","대구광역시 동구 신서동 561","아름다운나날3",10,1140,"2003-09-19",0,2,0,1,7788461.538462,8235576.923077,8326923.076923
"27140100050820","2714010100104610001","대구광역시 동구 신암동 461-1","신암그린타운",4,400,"2003-09-16",0,2,0,1,10277777.777778,11065249.497235,10625000
"27140100050821","2714010300103370000","대구광역시 동구 효목동 337","태왕메트로시티",16,1859,"2003-11-28",2,10,0.166667,0.833333,8715707.734,8980775.021425,8742692.605497
"27140100051486","2714011100110770011","대구광역시 동구 방촌동 1077-11","영남네오빌2차",3,230,"2003-06-03",0,3,0,1,11259259.259259,11987654.320988,
"27140100051749","2714010200100820004","대구광역시 동구 신천동 82-4","신천센스빌",1,32,"2003-08-09",0,1,0,1,7346153.846154,7397435.897436,7307692.307692
"27140100251122","2714012400105380001","대구광역시 동구 신서동 538-1","동화해오름타운",8,604,"2003-07-08",0,3,0,1,9259259.259259,10411111.111111,11388888.888889
"27140100251123","2714012400108230007","대구광역시 동구 신서동 823-7","신서그린빌",7,568,"2001-09-26",1,0,1,0,6666666.666667,8638888.888889,8555555.555556
"27140120009150","2714010100101940001","대구광역시 동구 신암동 194-1","신암건영캐스빌",11,748,"2005-11-25",0,3,0,1,10371851.851852,9910082.448416,9957264.957265
"27140120009153","2714010100107660000","대구광역시 동구 신암동 766","신암뜨란채",10,828,"2005-09-30",0,3,0,1,11119658.119658,12040182.040182,13333333.333333
"27140120029741","2714011100110840207","대구광역시 동구 방촌동 1084-207","방촌청구제네스",1,130,"2006-04-14",0,1,0,1,8269230.769231,9484615.384615,9346153.846154
"27140120049699","2714011000109840034","대구광역시 동구 검사동 984-34","강가에",1,48,"2006-06-30",0,1,0,1,10000000,,
"27140120066009","2714010200101480004","대구광역시 동구 신천동 148-4","현대하이페리온1단지",3,212,"2007-04-05",0,1,0,1,15263157.894737,16370086.601994,16025641.025641
"27140120066138","2714012400107550000","대구광역시 동구 신서동 755","신서동롯데캐슬레전드",4,619,"2007-04-19",0,5,0,1,9889316.239316,10408012.820513,10423076.923077
"27140120117950","2714010100104800000","대구광역시 동구 신암동 480","신암청아람",7,665,"2009-03-31",0,4,0,1,11913879.598662,12681479.67061,13737117.552335
"27140120117952","2714011800114480000","대구광역시 동구 율하동 1448","율하센트럴파크9단지",10,332,"2009-02-11",0,1,0,1,11730769.230769,12133883.779264,
"27140120117954","2714012300104000000","대구광역시 동구 각산동 400","각산푸르지오2단지",7,596,"2009-04-29",0,1,0,1,9653846.153846,9896339.709664,11544975.186104
"27140120120615","2714012400108330000","대구광역시 동구 신서동 833","영조퀸덤",5,419,"2009-06-25",0,2,0,1,7980769.230769,8118461.538462,
"27140120122256","2714012300109050000","대구광역시 동구 각산동 905","각산태영데시앙",9,839,"2009-10-01",0,4,0,1,9826923.076923,10304078.2919,10429643.527205
"27140120126129","2714012400108280000","대구광역시 동구 신서동 828","신서화성파크드림",8,934,"2010-02-01",0,1,0,1,9538461.538462,10233119.65812,10288461.538462
"27140120126132","2714010200102000001","대구광역시 동구 신천동 200-1","신천청아람",5,490,"2010-02-03",0,2,0,1,14029914.529915,13718883.371057,10606060.606061
"27140120131016","2714011800114100000","대구광역시 동구 율하동 1410","율하리버파크뷰",10,442,"2010-08-10",0,1,0,1,11956521.73913,13685321.137857,13026315.789474
"27140120135197","2714010200106220000","대구광역시 동구 신천동 622","신천휴먼시아6단지",5,550,"2011-01-17",0,1,0,1,13166666.666667,14335218.253968,14444444.444444
"27140120136002","2714010200106210000","대구광역시 동구 신천동 621","신천역센트럴리버파크",9,785,"2011-03-23",0,2,0,1,13199832.77592,14367743.593966,13902655.315699
"27140120136879","2714011800114080000","대구광역시 동구 율하동 1408","대구율하2세계육상선수촌2단지",14,652,"2011-04-20",1,3,0.25,0.75,14548913.043478,14213930.154779,14117056.856187
"27140120139954","2714011800114020000","대구광역시 동구 율하동 1402","대구율하2세계육상선수촌1단지",9,528,"2011-06-03",0,2,0,1,12560483.870968,13848260.479975,14133064.516129
"27140120146185","2714014500100850007","대구광역시 동구 지묘동 85-7","팔공팔레스201동",1,19,"2004-01-08",0,1,0,1,7692307.692308,,
"27140120164796","2714010500115240000","대구광역시 동구 봉무동 1524","대구이시아폴리스더샵1차",8,652,"2012-10-15",0,1,0,1,12230769.230769,12626531.643138,13682432.432432
"27140120182496","2714010200115030000","대구광역시 동구 신천동 1503","신천자이",9,854,"2013-08-14",0,16,0,1,15346252.554812,15507228.903814,15604029.893885
"27140120278843","2714011800110930000","대구광역시 동구 율하동 1093","우방아이유쉘",20,902,"2013-12-27",0,2,0,1,11038461.538462,11191538.461538,10846153.846154
"27140120279003","2714010500115300000","대구광역시 동구 봉무동 1530","대구이시아폴리스더샵3차",21,1686,"2013-12-24",0,10,0,1,14130570.291777,14415485.110339,14613472.590628
"27140120295279","2714010500115290000","대구광역시 동구 봉무동 1529","대구이시아폴리스더샵4차",9,774,"2014-07-21",0,5,0,1,12730769.230769,13091191.753982,13163461.538462
"27140120299336","2714012300110430000","대구광역시 동구 각산동 1043","대구혁신엘에이치천년나무3단지",6,448,"2014-09-18",0,1,0,1,11000000,10069894.598155,10000000
"27140120312850","2714010900108930020","대구광역시 동구 입석동 893-20","효성파크",1,18,"2015-02-04",0,1,0,1,7307692.307692,,
"27140120313195","2714012300110290000","대구광역시 동구 각산동 1029","대구혁신도시서한이다음",9,479,"2015-02-27",0,2,0,1,12992307.692308,13047775.615689,12046822.742475
"27140120323403","2714012300110300000","대구광역시 동구 각산동 1030","대구혁신도시서한이다음2차",8,429,"2015-08-11",1,1,0.5,0.5,11327639.751553,12837175.505654,12666666.666667
"27140120329161","2714011800112160000","대구광역시 동구 율하동 1216","율하롯데캐슬TOPCLASS",6,447,"2015-11-26",0,3,0,1,15744444.444444,15091891.891892,14311111.111111
"27140120330247","2714012900108380000","대구광역시 동구 사복동 838","대구혁신엘에이치이노힐즈",7,487,"2015-12-23",0,1,0,1,10000000,11146822.742475,12115384.615385
"27140120330492","2714011900110600000","대구광역시 동구 용계동 1060","율하역엘크루",8,329,"2015-12-30",0,2,0,1,11675213.675214,11005239.687848,10833333.333333
"27140120330853","2714010100102070012","대구광역시 동구 신암동 207-12","동대구파크뷰",1,29,"2015-12-30",0,1,0,1,9615384.615385,8717948.717949,
"27140120331228","2714011000107560437","대구광역시 동구 검사동 756-437","동촌미소타운102동",1,44,"2016-01-07",0,1,0,1,9115384.615385,,
"27140120338512","2714013000103880000","대구광역시 동구 숙천동 388","대구혁신도시서한이다음4차",7,244,"2016-06-15",1,0,1,0,12307692.307692,9913461.538462,
"27140120343075","2714010800109310000","대구광역시 동구 지저동 931","태왕아너스리버파크",2,132,"2016-10-25",0,1,0,1,12961538.461538,12974358.974359,
"27140120344451","2714012300103770020","대구광역시 동구 각산동 377-20","아트랑스102동",1,16,"2016-11-29",0,1,0,1,7269230.769231,,
"27140120345483","2714011500100070015","대구광역시 동구 서호동 7-15","효성노블시티",1,52,"2016-12-22",0,2,0,1,7692307.692308,8653846.153846,8653846.153846
"27140120357163","2714012300110540000","대구광역시 동구 각산동 1054","대구혁신엘에이치4단지",7,572,"2017-09-19",0,3,0,1,10777777.777778,10914341.085271,10597222.222222
"27140120359326","2714012600106540000","대구광역시 동구 괴전동 654","안심역코오롱하늘채",8,728,"2017-11-21",0,3,0,1,15112685.560054,15110915.658129,15028830.818305
"27140120362084","2714010500115370000","대구광역시 동구 봉무동 1537","협성휴포레이시아폴리스",8,599,"2018-03-26",0,1,0,1,14403846.153846,14841532.031187,15092307.692308
"27140120362427","2714010200115070000","대구광역시 동구 신천동 1507","동대구반도유보라",9,764,"2018-02-28",0,11,0,1,17654895.104895,17221958.270488,17292735.042735
"27140120362901","2714012300111770000","대구광역시 동구 각산동 1177","각산서한이다음",5,372,"2018-04-11",0,2,0,1,11903846.153846,12626983.10608,12666418.927288
"27140120370653","2714012400108180015","대구광역시 동구 신서동 818-15","서호클래식명가",1,19,"2018-06-08",0,1,0,1,8631578.947368,10526315.789474,
"27140120383889","2714010100118330000","대구광역시 동구 신암동 1833","이안동대구",12,931,"2018-11-30",1,13,0.071429,0.928571,18976230.291448,18260177.491392,17463369.96337
"27140120411948","2714014500113370000","대구광역시 동구 지묘동 1337","대구연경아이파크",11,792,"2020-07-30",0,1,0,1,13461538.461538,13347689.636752,13076923.076923
"27140120413359","2714010100118390000","대구광역시 동구 신암동 1839","동대구우방아이유쉘",5,570,"2020-10-30",0,4,0,1,18471153.846154,17987390.152883,18167467.948718
"27140120417129","2714014500113860000","대구광역시 동구 지묘동 1386","LH뉴웰시티",22,1812,"2021-02-02",0,4,0,1,13361111.111111,13396666.666667,13425925.925926
"27140120427136","2714011100111520000","대구광역시 동구 방촌동 1152","방촌역세영리첼",7,403,"2021-06-30",1,0,1,0,15384615.384615,15430607.287449,14230769.230769
"27140120429242","2714010100118460000","대구광역시 동구 신암동 1846","동대구에일린의뜰",8,705,"2021-10-08",0,3,0,1,18038461.538462,18318394.648829,18507525.083612
"27140120430317","2714012600106550000","대구광역시 동구 괴전동 655","안심역삼정그린코아더베스트",4,555,"2021-11-23",0,2,0,1,14004273.504274,13401709.401709,13029914.529915
"27140120430469","2714010100103530007","대구광역시 동구 신암동 353-7","장원젠트룸아파트",1,24,"2021-11-29",1,0,1,0,10000000,,
"27140120433149","2714010200115080000","대구광역시 동구 신천동 1508","동대구역우방아이유쉘",4,322,"2022-03-28",0,1,0,1,19115384.615385,17495644.312952,19236467.236467
"27140120433780","2714010100118400000","대구광역시 동구 신암동 1840","동대구이안센트럴D",9,999,"2021-09-27",0,6,0,1,25048076.923077,23766606.943781,23298368.298368
"27140120433921","2714010200115110000","대구광역시 동구 신천동 1511","동대구비스타동원",5,524,"2021-11-24",0,3,0,1,22179487.179487,21042014.732009,20485236.985237
"27140120436857","2714010200115140000","대구광역시 동구 신천동 1514","동대구역더샵센터시티",5,445,"2022-05-30",0,2,0,1,19865384.615385,20233588.991654,22115384.615385
"27140120438302","2714012000112950000","대구광역시 동구 율암동 1295","대구안심뉴타운시티프라디움",6,431,"2022-07-29",0,2,0,1,13028846.153846,13740000,
"27140120438915","2714010200115180000","대구광역시 동구 신천동 1518","동대구역센트럴시티자이",8,553,"2022-08-29",0,9,0,1,23948717.948718,23605769.230769,24019230.769231
"27140120441789","2714012000113070000","대구광역시 동구 율암동 1307","호반써밋이스텔라",4,315,"2022-12-27",0,2,0,1,15151515.151515,16603341.103341,16346153.846154
"27140120444047","2714010100118870000","대구광역시 동구 신암동 1887","동대구해모로스퀘어이스트",15,935,"2024-01-31",0,4,0,1,18692307.692308,17746076.272761,
"27140120444181","2714010100118520000","대구광역시 동구 신암동 1852","동대구해모로스퀘어웨스트",20,1122,"2023-06-21",0,9,0,1,19748503.241257,18923006.31323,18568184.955141
"27140120447497","2714010100118810000","대구광역시 동구 신암동 1881","동대구더센트로데시앙",8,860,"2023-09-14",0,1,0,1,22269230.769231,22342467.616924,21707729.468599
"27140120447529","2714010100118600000","대구광역시 동구 신암동 1860","동대구역화성파크드림",13,1079,"2023-06-29",1,7,0.125,0.875,25459851.551957,23977564.102564,
"27140120448609","2714010100118700000","대구광역시 동구 신암동 1870","해링턴플레이스동대구",17,1265,"2024-03-02",0,3,0,1,19160646.599777,19015897.789811,
"27140120448622","2714011900105750012","대구광역시 동구 용계동 575-12","용계역푸르지오아츠베르1단지",12,745,"2023-10-30",0,2,0,1,16410256.410256,16948717.948718,
"27140120451342","2714010300113220000","대구광역시 동구 효목동 1322","동대구2차비스타동원",12,627,"2024-04-05",0,1,0,1,19166666.666667,18574722.620375,20077777.777778
"27170100013945","2717010100103400000","대구광역시 서구 내당동 340","광명",4,230,"1981-04-30",0,1,0,1,5812500,7743055.555556,
"27170100013955","2717010100100110001","대구광역시 서구 내당동 11-1","보성2차홍실타운",5,294,"1988-04-30",1,0,1,0,8130434.782609,12200000,
"27170100013956","2717010100103080011","대구광역시 서구 내당동 308-11","삼익뉴타운",16,1776,"1980-09-29",1,1,0.5,0.5,8214285.714286,9255350.899101,9731227.106227
"27170100013960","2717010100103500001","대구광역시 서구 내당동 350-1","삼익주택",4,503,"1979-11-19",1,0,1,0,14000000,12091420.118343,
"27170100013962","2717010100100110050","대구광역시 서구 내당동 11-50","월성",1,39,"1981-09-10",0,1,0,1,6153846.153846,6692307.692308,
"27170100013974","2717010200103310036","대구광역시 서구 비산동 331-36","비산우방맨션",2,183,"1995-04-28",1,0,1,0,9444444.444444,9386752.136752,9277777.777778
"27170100013977","2717010200111990007","대구광역시 서구 비산동 1199-7","양지",2,120,"1982-05-31",0,1,0,1,5794117.647059,6151098.901099,6153846.153846
"27170100014002","2717010300114080000","대구광역시 서구 평리동 1408","평리청구타운",5,605,"2000-03-15",0,1,0,1,9500000,10728021.978022,
"27170100014005","2717010500101210001","대구광역시 서구 중리동 121-1","꽃동네",9,525,"1981-12-23",1,0,1,0,7500000,8460937.5,
"27170100014007","2717010500101080001","대구광역시 서구 중리동 108-1","신세계",5,170,"1982-03-13",0,1,0,1,5277777.777778,5894179.89418,
"27170100014013","2717010500101300000","대구광역시 서구 중리동 130","중리광명",4,120,"1983-07-01",0,1,0,1,8076923.076923,,
"27170100014014","2717010500100760001","대구광역시 서구 중리동 76-1","진달래",6,335,"1983-02-04",0,1,0,1,7714285.714286,7687154.861945,
"27170100014015","2717010500100420001","대구광역시 서구 중리동 42-1","진달래2",6,240,"1983-05-24",0,1,0,1,8066666.666667,8038188.608777,
"27170120009165","2717010100110150050","대구광역시 서구 내당동 1015-50","부성꿈그린",1,16,"2005-12-29",0,1,0,1,7500000,,
"27170120115830","2717010500100260001","대구광역시 서구 중리동 26-1","중리롯데캐슬",21,1968,"2009-10-12",0,5,0,1,10858241.758242,11542029.798852,11788472.397168
"27170120125487","2717010300116760000","대구광역시 서구 평리동 1676","평리롯데캐슬",17,1281,"2009-12-24",0,7,0,1,10881241.565452,11109250.582929,11502518.315018
"27170120136255","2717010300116800000","대구광역시 서구 평리동 1680","평리푸르지오",22,1819,"2011-11-30",3,10,0.230769,0.769231,13556184.012066,12733735.037657,13230198.785629
"27170120430367","2717010200101950001","대구광역시 서구 비산동 195-1","삼흥타운101동",1,19,"2003-01-14",0,1,0,1,6826086.956522,,
"27170120438730","2717010100123460000","대구광역시 서구 내당동 2346","e편한세상두류역",7,902,"2022-06-24",0,7,0,1,22546530.763922,21952777.777778,21784615.384615
"27170120447726","2717010900116490000","대구광역시 서구 원대동3가 1649","서대구센트럴자이",13,1526,"2023-08-30",0,5,0,1,20934188.034188,20026870.492843,20000000
"27170120448177","2717010300117110000","대구광역시 서구 평리동 1711","서대구역화성파크드림",15,1594,"2023-10-27",0,10,0,1,18539446.30249,18677817.354143,19086956.521739
"27170120450117","2717010300106320009","대구광역시 서구 평리동 632-9","서대구KTX영무예다음",3,283,"2023-03-29",0,3,0,1,16643874.643875,16493107.251172,16467948.717949
"27200100014021","2720010100102140456","대구광역시 남구 이천동 214-456","강변타운",3,480,"1994-09-30",0,1,0,1,10722222.222222,10859068.627451,10751388.888889
"27200100014022","2720010100106500000","대구광역시 남구 이천동 650","보성상아맨션",5,510,"1987-11-10",0,1,0,1,10937500,9261099.865047,10269230.769231
"27200100014024","2720010100101210070","대구광역시 남구 이천동 121-70","대구이천주공1",6,576,"1999-06-05",0,2,0,1,9615384.615385,11003034.188034,
"27200100014025","2720010200113290002","대구광역시 남구 봉덕동 1329-2","대덕1차",6,528,"1990-09-20",1,0,1,0,7307692.307692,7862056.213018,8846153.846154
"27200100014026","2720010200113290001","대구광역시 남구 봉덕동 1329-1","대덕2차",6,550,"1991-11-20",1,0,1,0,6829268.292683,7422846.999963,8461538.461538
"27200100014030","2720010200113290000","대구광역시 남구 봉덕동 1329","앞산보성",8,360,"1984-06-25",0,1,0,1,5434782.608696,8000000,
"27200100014031","2720010200113610001","대구광역시 남구 봉덕동 1361-1","태성맨션",2,198,"1995-10-31",0,1,0,1,4878048.780488,,
"27200100014033","2720010200110710000","대구광역시 남구 봉덕동 1071","효성타운1차",9,706,"1988-03-31",0,3,0,1,9040404.040404,9484940.70401,
"27200100014034","2720010200111410000","대구광역시 남구 봉덕동 1141","효성타운2차",7,456,"1989-05-27",0,1,0,1,8484848.484848,9389213.727449,9494949.494949
"27200100014040","2720010200111350001","대구광역시 남구 봉덕동 1135-1","청구효성하이츠",1,14,"1994-07-29",0,1,0,1,6461538.461538,8076923.076923,8076923.076923
"27200100014045","2720010300107800003","대구광역시 남구 대명동 780-3","동신점보",1,201,"1979-08-21",1,0,1,0,7884615.384615,7307692.307692,
"27200100014048","2720010300101810001","대구광역시 남구 대명동 181-1","백작맨션",1,104,"1988-11-24",0,1,0,1,6700000,7107843.137255,7500000
"27200100014056","2720010300116380005","대구광역시 남구 대명동 1638-5","용마맨션",2,162,"1979-09-11",0,1,0,1,9045454.545455,8562500,
"27200100014060","2720010300116330000","대구광역시 남구 대명동 1633","파크맨션",4,553,"1980-05-10",1,0,1,0,7500000,8382911.936705,8750000
"27200120054308","2720010100103610016","대구광역시 남구 이천동 361-16","희망교대성유니드",6,635,"2006-06-08",0,1,0,1,11153846.153846,10553372.229018,10723244.147157
"27200120054544","2720010100102390002","대구광역시 남구 이천동 239-2","이천뜨란채4단지",2,193,"2006-07-19",0,1,0,1,12307692.307692,12435897.435897,12500000
"27200120054545","2720010100102430001","대구광역시 남구 이천동 243-1","이천뜨란채3단지",3,238,"2006-07-19",0,4,0,1,12222222.222222,12617283.950617,13222222.222222
"27200120057203","2720010100104520000","대구광역시 남구 이천동 452","교대역월드메르디앙",4,361,"2006-09-18",0,1,0,1,10538461.538462,11920329.67033,10038461.538462
"27200120086575","2720010100101960001","대구광역시 남구 이천동 196-1","금융프라임빌",1,18,"2007-12-20",0,1,0,1,5714285.714286,,
"27200120090968","2720010200116300000","대구광역시 남구 봉덕동 1630","앞산힐스테이트",4,425,"2008-05-09",1,0,1,0,12692307.692308,12860003.618299,14000000
"27200120102929","2720010200108620000","대구광역시 남구 봉덕동 862","강변코오롱하늘채",4,430,"2008-10-29",0,3,0,1,12756410.25641,12847930.724247,13042735.042735
"27200120331396","2720010200113020008","대구광역시 남구 봉덕동 1302-8","우인그레이스APT",1,16,"2016-01-14",0,1,0,1,10000000,9230769.230769,
"27200120339789","2720010300116230014","대구광역시 남구 대명동 1623-14","드림팰리스",1,36,"2016-07-15",0,1,0,1,10320000,,
"27200120350720","2720010300130600000","대구광역시 남구 대명동 3060","교대역동서프라임36.5",4,268,"2017-06-09",0,2,0,1,12307692.307692,13786948.558688,
"27200120363142","2720010200116370000","대구광역시 남구 봉덕동 1637","앞산서한이다음",2,128,"2018-04-20",0,1,0,1,15000000,15000000,
"27200120395788","2720010200116420000","대구광역시 남구 봉덕동 1642","앞산태왕아너스",6,493,"2019-10-11",0,3,0,1,14397435.897436,14929699.239009,14920419.918246
"27200120415508","2720010200116500000","대구광역시 남구 봉덕동 1650","앞산봉덕영무예다음",10,622,"2020-10-28",1,0,1,0,16923076.923077,17535660.018993,18480056.980057
"27200120420078","2720010200116520000","대구광역시 남구 봉덕동 1652","앞산비스타동원",5,431,"2021-03-24",0,3,0,1,16757834.757835,17465699.505173,18178418.803419
"27200120436409","2720010300111280000","대구광역시 남구 대명동 1128","대명헤리티지",1,31,"2022-05-30",0,1,0,1,11692307.692308,12911538.461538,11215384.615385
"27200120438232","2720010300130670000","대구광역시 남구 대명동 3067","교대역하늘채뉴센트원",10,975,"2022-06-15",0,1,0,1,20769230.769231,20845803.47189,20210702.341137
"27200120441158","2720010300130720000","대구광역시 남구 대명동 3072","대명역센트럴엘리프",12,1051,"2022-09-30",0,6,0,1,20278428.093645,20205316.08135,20538461.538462
"27200120444155","2720010200116570000","대구광역시 남구 봉덕동 1657","봉덕2차화성파크드림",8,499,"2022-12-29",0,1,0,1,19217391.304348,19353526.907875,19565217.391304
"27200120448670","2720010100111810000","대구광역시 남구 이천동 1181","대봉교역금호어울림에듀리버",6,433,"2024-01-17",0,2,0,1,20442028.985507,11396106.362773,
"27230100014078","2723010200103720001","대구광역시 북구 칠성동2가 372-1","광명맨션",1,68,"1982-06-17",0,1,0,1,6733333.333333,,
"27230100014081","2723010200103780004","대구광역시 북구 칠성동2가 378-4","삼성",7,624,"1995-11-28",1,1,0.5,0.5,10527777.777778,10040464.74359,9529914.529915
"27230100014085","2723010200101270000","대구광역시 북구 칠성동2가 127","성광우방타운",9,1010,"1996-01-10",0,3,0,1,9648148.148148,9452906.287975,9615384.615385
"27230100014093","2723010200103550001","대구광역시 북구 칠성동2가 355-1","칠성우방",1,129,"1998-12-22",0,1,0,1,7388888.888889,8074786.324786,
"27230100014094","2723010400101120003","대구광역시 북구 고성동2가 112-3","고성",3,425,"1993-08-02",1,1,0.5,0.5,8972222.222222,7943827.160494,8055555.555556
"27230100014100","2723010600103720003","대구광역시 북구 침산동 372-3","대한동아무지개",5,509,"1999-04-30",0,5,0,1,10105795.288722,10483618.233618,
"27230100014101","2723010600102330003","대구광역시 북구 침산동 233-3","동아침산2무지개",7,802,"1999-07-31",0,3,0,1,10703703.703704,11973160.308526,12108262.108262
"27230100014104","2723010600103410003","대구광역시 북구 침산동 341-3","선학맨션",2,300,"1992-03-16",1,0,1,0,8076923.076923,8389423.076923,7692307.692308
"27230100014106","2723010600103690002","대구광역시 북구 침산동 369-2","제일",2,310,"1993-04-03",1,0,1,0,8555555.555556,7830808.080808,6833333.333333
"27230100014107","2723010600104310002","대구광역시 북구 침산동 431-2","청구타운",4,542,"1995-05-29",0,1,0,1,8076923.076923,8797003.335418,8888888.888889
"27230100014109","2723010600103630001","대구광역시 북구 침산동 363-1","침산2청구타운",2,311,"1996-12-18",0,1,0,1,8461538.461538,8764957.264957,8269230.769231
"27230100014111","2723010600103680001","대구광역시 북구 침산동 368-1","침산동서",2,320,"1997-04-22",0,2,0,1,8450226.244344,9492319.418386,
"27230100014113","2723010600101230001","대구광역시 북구 침산동 123-1","침산화성2",4,488,"1999-04-24",0,1,0,1,10000000,10958450.046685,12500000
"27230100014117","2723010600102270001","대구광역시 북구 침산동 227-1","한라스카이빌",2,326,"2002-12-09",0,1,0,1,11944444.444444,12254131.054131,13333333.333333
"27230100014118","2723010600102960001","대구광역시 북구 침산동 296-1","건영하이츠",2,259,"2002-05-28",0,1,0,1,11111111.111111,10287685.140946,11000000
"27230100014119","2723010600114140000","대구광역시 북구 침산동 1414","침산동화타운",3,298,"1997-09-11",1,0,1,0,5277777.777778,5907407.407407,
